scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 03:09:07,deb,libbz2-1.0,important,libs,99,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.0.8-2,amd64,same,bzip2,high-quality block-sorting file compressor library - runtime,,0,,,ad0e2899aba6f1847a33b0ded6140c91c9f103e5,31ba4105eb2a4ed93922fc433a2d6c08aeb128cd
0,2023/04/12 03:09:07,deb,hostname,required,admin,54,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.23,amd64,,,utility to set/show the host name or domain name,,0,,,2681579f35f14fecbf39cda2fdc120d97fd248e3,3a94665a365db2148391182d212b8a85d2b72607
0,2023/04/12 03:09:07,deb,libdebconfclient0,optional,libs,74,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,0.251ubuntu1,amd64,same,cdebconf,Debian Configuration Management System (C-implementation library),,0,,,e71d9e7adc1f6a90aa75d35d4a5b158700021120,3ad8ce6bf3e0183a59c60df2243f21cdacd617b8
0,2023/04/12 03:09:07,deb,libgpg-error0,optional,libs,176,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.37-1,amd64,same,libgpg-error,GnuPG development runtime library,,0,,,70e46f0b533b03a4617878f3326bc6ca60fa9974,3b14cfe2405d3607b5a88bff906478609e7a5e09
0,2023/04/12 03:09:07,deb,libkrb5support0,optional,libs,167,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.17-6ubuntu4.1,amd64,same,krb5,MIT Kerberos runtime libraries - Support library,,0,,,7bfd9d661d05958bafd1555af6173516e34eb69f,3b6e7d7fa4474746ebe4bcf0e6b916b5fd3fc3c1
0,2023/04/12 03:09:07,deb,adduser,important,admin,624,Ubuntu Core Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.118ubuntu2,all,foreign,,add and remove users and groups,,0,,,d58c21185bf71d252adb3e2555c4b4b1836cd492,3bf03f35ccc198a71d4ac8aeb779c9034d6f3e35
0,2023/04/12 03:09:07,deb,tar,required,utils,880,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.30+dfsg-7ubuntu0.20.04.2,amd64,foreign,,GNU version of the tar archiving utility,,0,,,f3b6eb8f2686f7e122f5c7a117ae6dc8e2d540e7,40235016ff6f06b81562e40b517dcced97ac76d2
0,2023/04/12 03:09:07,deb,libncurses6,optional,libs,337,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,6.2-0ubuntu2,amd64,same,ncurses,shared libraries for terminal handling,,0,,,e865bb753d3599e58687844f806dee7286864002,41db8a79400545c3c02e2495caaf7f527b66673d
0,2023/04/12 03:09:07,deb,xz-utils,standard,utils,348,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,5.2.4-1ubuntu1.1,amd64,foreign,,XZ-format compression utilities,,0,,,0f1c79660a11cc65f74e6b617fcb3c03f72c7d0b,424bee89235868c5f0143e1bef42f78af76f8a5f
0,2023/04/12 03:09:07,deb,krb5-locales,optional,localization,132,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.17-6ubuntu4.1,all,foreign,krb5,internationalization support for MIT Kerberos,,0,,,23266b99150ad07ba877c0e477c3f0c166112d59,42e85656873cf1a8c2b17e2795281a5d8ea65aad
0,2023/04/12 03:09:08,deb,dpkg,required,admin,6741,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.19.7ubuntu3.2,amd64,foreign,,Debian package management system,,0,,,aab14180c4cb0cd2a5f602948e48a7fea9e634ff,44a89b679e79f522054fdd509f203510b107cbd8
0,2023/04/12 03:09:08,deb,libroken18-heimdal,optional,libs,144,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.7.0+dfsg-1ubuntu1.1,amd64,same,heimdal,Heimdal Kerberos - roken support library,,0,,,1a3f8701973d785b690840e347ad5cb9a50f5e1a,44ddcb7a9de9109cfbc3d63ff7c4926ccf45610f
0,2023/04/12 03:09:08,deb,librtmp1,optional,libs,144,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.4+20151223.gitfa8646d.1-2build1,amd64,same,rtmpdump,toolkit for RTMP streams (shared library),,0,,,2b47529a88838c141e251b3fb5ef178ca2a3141d,4a10c7d584a3736b2cfa3fd87337eb24d7971ed4
0,2023/04/12 03:09:08,deb,libseccomp2,optional,libs,152,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.5.1-1ubuntu1~20.04.2,amd64,same,libseccomp,high level interface to Linux seccomp filter,,0,,,5b8ed48a3cea9c1e9c897431303321424efd4232,4b3769d189ae6e4c8b826a026987273a0df61c8b
0,2023/04/12 03:09:08,deb,sysvinit-utils,required,admin,74,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.96-2.1ubuntu1,amd64,foreign,sysvinit,System-V-like utilities,,0,,,35f044b4c8a10266d83f0fc5eb9e6d7f789409cd,4b6f161d2440a7752ec9a37201e45b046b1ef051
0,2023/04/12 03:09:08,deb,file,standard,utils,86,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:5.38-4,amd64,foreign,,"Recognize the type of data in a file using ""magic"" numbers",,0,,,f6e11db106c0681731c13d91cc727c59050145a5,4df484257486b33840372c7b338940bb0c8ad2d8
0,2023/04/12 03:09:08,deb,libsasl2-modules-db,standard,libs,66,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.1.27+dfsg-2ubuntu0.1,amd64,same,cyrus-sasl2,Cyrus SASL - pluggable authentication modules (DB),,0,,,69c8bc007f7e3a0b6a21b087e7e39d7391ffd0c2,531f69b2c873d92b7e0ad17d8c2ad8ff5298a22b
0,2023/04/12 03:09:08,deb,python3.8-minimal,optional,python,5498,Ubuntu Core Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.10-0ubuntu1~20.04.5,amd64,allowed,python3.8,Minimal subset of the Python language (version 3.8),,0,,,65e6a0e021736157172666f7b2d03fc53b72e6a7,5451b1b7a535a75bb8cdf794ef3c6609bb786822
0,2023/04/12 03:09:08,deb,mawk,required,interpreters,233,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.3.4.20200120-2,amd64,foreign,,Pattern scanning and text processing language,,0,,,fb139a599e7e39d1d7c8de9fc3424f3f1a90a926,54ea520c1b5d5d24867d258532653d46f14a4e1e
0,2023/04/12 03:09:09,deb,bsdutils,required,utils,304,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:2.34-0.1ubuntu9.3,amd64,foreign,util-linux (2.34-0.1ubuntu9.3),basic utilities from 4.4BSD-Lite,,0,,,26b7b17bab245c07328d97de4c7b7d65ee9529a7,55c3ffa149d98982737696ad557aa1d81e8dd80c
0,2023/04/12 03:09:09,deb,python3.8,optional,python,509,Ubuntu Core Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.10-0ubuntu1~20.04.5,amd64,allowed,,Interactive high-level object-oriented language (version 3.8),,0,,,efb6dfc7dd3649b04c94fcf34d9906c4a8953091,5ebfd3b05b346a71d96c934983d190c4ec0223dc
0,2023/04/12 03:09:09,deb,debianutils,required,utils,230,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,4.9.1,amd64,foreign,,Miscellaneous utilities specific to Debian,,0,,,b230a0117ae2d775052af2ee7ab68ab7a289f48a,60989389175e5bfbaac60006252572e502067735
0,2023/04/12 03:09:09,deb,libidn2-0,optional,libs,216,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.0-2,amd64,same,libidn2,Internationalized domain names (IDNA2008/TR46) library,,0,,,91ee4376054db47692038ae4c1c21fb954121dbe,62593344473826b94eb94252ba9e51c7e782a0b7
0,2023/04/12 03:09:09,deb,libkrb5-26-heimdal,optional,libs,665,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.7.0+dfsg-1ubuntu1.1,amd64,same,heimdal,Heimdal Kerberos - libraries,,0,,,cf5bceb1a19081ab13baa79aa2f9b3c1ac5a817d,6457c09f201cf4244708be7975ac20d0341c57bf
0,2023/04/12 03:09:09,deb,libcap-ng0,optional,libs,45,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,0.7.9-2.1build1,amd64,same,libcap-ng,An alternate POSIX capabilities library,,0,,,93563d1afbb7eb1fe78b1362ba46cfa7bf19385c,648c6864cb4e8918e22afd1a894e602090000452
0,2023/04/12 03:09:09,deb,coreutils,required,utils,7196,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,8.30-3ubuntu2,amd64,foreign,,GNU core utilities,,0,,,f24eab65b27eb163b1d50ed448d39eff11f161eb,684fd92fd007f543fe26813ca72848123884b6d1
0,2023/04/12 03:09:09,deb,libheimbase1-heimdal,optional,libs,113,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.7.0+dfsg-1ubuntu1.1,amd64,same,heimdal,Heimdal Kerberos - Base library,,0,,,80a1ae8203fd9fca8121b6a0522610ba1833d11f,6981a251ee8414eeecbb799cc01550efa5921088
0,2023/04/12 03:09:09,deb,gcc-10-base,required,libs,265,Ubuntu Core developers <ubuntu-devel-discuss@lists.ubuntu.com>,,10.3.0-1ubuntu1~20.04,amd64,same,gcc-10,"GCC, the GNU Compiler Collection (base package)",,0,,,732657baefb32ca4121979ae0cc7bddf204dac58,6b074cc56ab7ab72931cb0b68385216f4ba47dbd
0,2023/04/12 03:09:09,deb,libkrb5-3,optional,libs,1121,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.17-6ubuntu4.1,amd64,same,krb5,MIT Kerberos runtime libraries,,0,,,805467f326d7c253817d61be770a38be73b1780b,6b2333afbbb1c3ee82662bed12e05c6ffc380328
0,2023/04/12 03:09:10,deb,libsasl2-2,standard,libs,152,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.1.27+dfsg-2ubuntu0.1,amd64,same,cyrus-sasl2,Cyrus SASL - authentication abstraction library,,0,,,7beb026bec54acbdf0c335f907454f520efd099b,6ca6d77bff7b2b299b434ad36b7f848aa6b5976c
0,2023/04/12 03:09:10,deb,libsepol1,optional,libs,734,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.0-1ubuntu0.1,amd64,same,libsepol,SELinux library for manipulating binary security policies,,0,,,14acac47bf7fa5044d6d1cc8928c730834741456,6cf246f1d059de599283708b3336f4da444c0e8a
0,2023/04/12 03:09:10,deb,libtinfo6,optional,libs,537,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,6.2-0ubuntu2,amd64,same,ncurses,shared low-level terminfo library for terminal handling,,0,,,8b1c5d5aa42882738048257cda6b3d0db0c20985,6e48f0905a003bba5c583bc7f112b22db7509579
0,2023/04/12 03:09:10,deb,libunistring2,optional,libs,1582,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,0.9.10-2,amd64,same,libunistring,Unicode string library for C,,0,,,14f1d31c643063223ede566d093fefcf6f171796,703e08dc5384c45735709d02999966fd487df44e
0,2023/04/12 03:09:10,deb,python3,optional,python,189,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.2-0ubuntu2,amd64,allowed,python3-defaults,interactive high-level object-oriented language (default python3 version),,0,,,eab7f4efc70c90b5ea76707a3355a4226051f381,72071c1c9530ebc786335ba3c574cb4cf1de5e87
0,2023/04/12 03:09:10,deb,libnettle7,optional,libs,396,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.5.1+really3.5.1-2ubuntu0.2,amd64,same,nettle,low level cryptographic library (symmetric and one-way cryptos),,0,,,aa604a3349752d285d783f528445c1f80f847705,729938da88161440bfad1d44b438261726ed8fac
0,2023/04/12 03:09:10,deb,init-system-helpers,required,admin,133,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.57,all,foreign,,helper tools for all init systems,,0,,,01983434894499c3002118607d578c6f6bb9cb27,75cba5e59b5e8ed7203e849554b78fc59ad6d2e8
0,2023/04/12 03:09:10,deb,libuuid1,optional,libs,123,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.34-0.1ubuntu9.3,amd64,same,util-linux,Universally Unique ID library,,0,,,e885e198c47389971523d05aa8b6d442c94dd1a2,765ed905c9a43f4c730f09473a12d6328305f808
0,2023/04/12 03:09:10,deb,libattr1,optional,libs,57,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:2.4.48-5,amd64,same,attr,extended attribute handling - shared library,,0,,,6b42f2897ad38c87ea1d3197601e073de3eb038f,77599df12fde35fe2b8a76cdb2ef1b231e29b0d2
0,2023/04/12 03:09:10,deb,libassuan0,optional,libs,105,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.5.3-7ubuntu2,amd64,same,libassuan,IPC library for the GnuPG components,,0,,,ec6e77a5d12e667af119598f791a98a0c4133b95,7b38e9ba1db30808e2ed1f55c31554faf64d6781
0,2023/04/12 03:09:11,deb,libssl1.1,optional,libs,4028,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.1.1f-1ubuntu2.16,amd64,same,openssl,Secure Sockets Layer toolkit - shared libraries,,0,,,0258e2cd3717ae6c138ca4da9fe9a722875badd8,7ce0f2d701ad113673a951950ebb070dba1036a7
0,2023/04/12 03:09:11,deb,readline-common,important,utils,79,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,8.0-4,all,foreign,readline,"GNU readline and history libraries, common files",,0,,,04a5b018f38348bf1180b514afb0a26e4469caab,7e39f19e2e7618cfa62b897820dd56b9764f2690
0,2023/04/12 03:09:11,deb,libpython3-stdlib,optional,python,38,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.2-0ubuntu2,amd64,same,python3-defaults,interactive high-level object-oriented language (default python3 version),,0,,,3bc570336ea8f827c05ccab29b8ccada1e7a5038,7ebeb94658f16ab8446b3cbddd262fdf8ca96f60
0,2023/04/12 03:09:11,deb,gnupg,optional,utils,413,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,all,foreign,gnupg2,GNU privacy guard - a free PGP replacement,,0,,,546558bb501133b7c84f46c727ebcf3cb00dae4e,7f236345bd2face715f18e729c1cc6e154f93767
0,2023/04/12 03:09:11,deb,libstdc++6,optional,libs,2437,Ubuntu Core developers <ubuntu-devel-discuss@lists.ubuntu.com>,,10.3.0-1ubuntu1~20.04,amd64,same,gcc-10,GNU Standard C++ Library v3,,0,,,115a851819b8f99c1508cada469eb6017bba44a9,828be92c93a459662895b9e3534072fb5d74ee8e
0,2023/04/12 03:09:11,deb,libsystemd0,optional,libs,877,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,245.4-4ubuntu3.18,amd64,same,systemd,systemd utility library,,0,,,a4763d3b4acd46916df79e099859cb340964a179,84a8a0104fe5328554a088aba0a91119a3714fc9
0,2023/04/12 03:09:11,deb,libapt-pkg6.0,optional,libs,3312,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.0.9,amd64,same,apt,package management runtime library,,0,,,0bdfc933f7e9ee4685812b40eac7a53b1a4771fc,85c5676f6e5082ef99bba397b90559cd36fbbeca
0,2023/04/12 03:09:11,deb,liblz4-1,optional,libs,149,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.9.2-2ubuntu0.20.04.1,amd64,same,lz4,Fast LZ compression algorithm library - runtime,,0,,,109c9d43e511db6fd0b0ecc51f40713530c93c7f,869008bbfdf604b8326a43462127acabe39d190e
